index,drama_title,drama_directors,drama_casts,drama_rate, drama_url,drama_country,drama_type,drama_language_list,drama_time
264,西部世界 第二季,"理查德·J·刘易斯,文森佐·纳塔利,丽莎·乔·诺兰,克雷格·卓贝,塔里克·萨利赫,妮可·卡索,乌塔·布里兹维茨,斯蒂芬·威廉姆斯,弗雷德·托耶","埃文·蕾切尔·伍德,坦迪·牛顿,詹姆斯·麦斯登,吉米·辛普森,妲露拉·莱莉",8.9,https://movie.douban.com/subject/26887174/, 美国,"科幻,西部", 英语,2018
265,贴身保镖,"托马斯·文森特,约翰·史翠兰","理查德·麦登,凯莉·霍威,苏菲·兰朵,维森特·富兰克林,阿什·坦顿",8.5,https://movie.douban.com/subject/27163287/, 英国,"剧情,惊悚,犯罪", 英语,2018
266,我们这一天 第三季,"肯·奥林,克里斯·科赫,丽贝卡·爱舍","米洛·文堤米利亚,曼迪·摩尔,斯特林·K·布朗,苏珊·卡莱布·沃森,克丽丝·梅斯",9.5,https://movie.douban.com/subject/26958599/, 美国,"剧情,喜剧,爱情", 英语,2018
267,了不起的麦瑟尔夫人 第二季,埃米·谢尔曼-帕拉迪诺,"瑞秋·布罗斯纳安,迈克尔·泽根,艾利克斯·布诺斯町,托尼·夏尔赫布,玛琳·辛科",8.6,https://movie.douban.com/subject/27016555/, 美国,"剧情,喜剧", 英语,2018
268,如懿传,"汪俊,程源海","周迅,霍建华,张钧甯,李纯,辛芷蕾",7.4,https://movie.douban.com/subject/25812730/, 中国大陆,"剧情,历史,古装", 汉语普通话,2018
269,内在美,宋贤旭,"徐玄振,李民基,李多喜,安宰贤,文知茵",7.8,https://movie.douban.com/subject/30269039/, 韩国,"剧情,爱情", 韩语,2018
270,镇魂,"周远舟,谢毅航","白宇,朱一龙,辛鹏,高雨儿,李砚",6.4,https://movie.douban.com/subject/26979097/,,,,[]
271,我的ID是江南美人,崔成范,"林秀香,车银优,赵宇丽,郭东延,朴成根",7.5,https://movie.douban.com/subject/30232208/, 韩国,"剧情,爱情", 韩语,2018
272,忽而今夏,吕赢,"白宇,卜冠今,吕鹏,张书维,杨玥",8.2,https://movie.douban.com/subject/27041389/, 中国大陆,剧情, 汉语普通话,2018
273,和平饭店,"李骏,白涛","陈数,雷佳音,李光洁,陶慧,张一龙",7.9,https://movie.douban.com/subject/26828285/, 中国大陆,"剧情,悬疑", 汉语普通话,2018
274,行骗天下JP,"田中亮,金井纮","长泽雅美,东出昌大,小日向文世,江口洋介,吉濑美智子",8.4,https://movie.douban.com/subject/27605548/, 日本,"剧情,喜剧", 日语,2018
275,我们无法成为野兽,水田伸生,"新垣结衣,松田龙平,田中圭,黑木华,菊地凛子",7.7,https://movie.douban.com/subject/30290917/, 日本,爱情, 日语,2018
276,情色小说家,三木康一郎,"竹财辉之助,猪塚健太,七海奈奈,富永勇也,黑崎澪音",8.2,https://movie.douban.com/subject/30271241/, 日本,"剧情,同性", 日语,2018
277,实习医生格蕾 第十五季,凯文·麦克基德,"艾伦·旁派,贾斯汀·钱伯斯,钱德拉·威尔森,小詹姆斯·皮肯斯,凯文·麦克基德",9.1,https://movie.douban.com/subject/28086682/, 美国,"剧情,爱情", 英语,2018
278,人生删除事务所,"泷本智行,常广丈太","山田孝之,菅田将晖,麻生久美子,桥本爱,野田洋次郎",8.5,https://movie.douban.com/subject/30232260/, 日本,"剧情,犯罪", 日语,2018
279,经常请吃饭的漂亮姐姐,安畔锡,"孙艺珍,丁海寅,李珠英,吴龙,魏河俊",7.7,https://movie.douban.com/subject/27663984/, 韩国,"剧情,爱情", 韩语,2018
280,结爱·千岁大人的初恋,"陈正道,许肇任","宋茜,黄景瑜,徐开骋,李燊,江奇霖",7.1,https://movie.douban.com/subject/27107131/, 中国大陆,"爱情,奇幻", 汉语普通话,2018
281,天盛长歌,"沈严,刘海波","陈坤,倪妮,赵立新,倪大红,袁弘",8.2,https://movie.douban.com/subject/26761328/, 中国大陆,"剧情,爱情,古装", 汉语普通话,2018
282,我的大叔,金元锡,"李知恩,李善均,高斗心,宋清晨,张基龙",9.4,https://movie.douban.com/subject/27602137/, 韩国,剧情, 韩语,2018
283,西部世界 第二季,"理查德·J·刘易斯,文森佐·纳塔利,丽莎·乔·诺兰,克雷格·卓贝,塔里克·萨利赫,妮可·卡索,乌塔·布里兹维茨,斯蒂芬·威廉姆斯,弗雷德·托耶","埃文·蕾切尔·伍德,坦迪·牛顿,詹姆斯·麦斯登,吉米·辛普森,妲露拉·莱莉",8.9,https://movie.douban.com/subject/26887174/, 美国,"科幻,西部", 英语,2018
284,贴身保镖,"托马斯·文森特,约翰·史翠兰","理查德·麦登,凯莉·霍威,苏菲·兰朵,维森特·富兰克林,阿什·坦顿",8.5,https://movie.douban.com/subject/27163287/, 英国,"剧情,惊悚,犯罪", 英语,2018
285,我们这一天 第三季,"肯·奥林,克里斯·科赫,丽贝卡·爱舍","米洛·文堤米利亚,曼迪·摩尔,斯特林·K·布朗,苏珊·卡莱布·沃森,克丽丝·梅斯",9.5,https://movie.douban.com/subject/26958599/, 美国,"剧情,喜剧,爱情", 英语,2018
286,了不起的麦瑟尔夫人 第二季,埃米·谢尔曼-帕拉迪诺,"瑞秋·布罗斯纳安,迈克尔·泽根,艾利克斯·布诺斯町,托尼·夏尔赫布,玛琳·辛科",8.6,https://movie.douban.com/subject/27016555/, 美国,"剧情,喜剧", 英语,2018
287,如懿传,"汪俊,程源海","周迅,霍建华,张钧甯,李纯,辛芷蕾",7.4,https://movie.douban.com/subject/25812730/, 中国大陆,"剧情,历史,古装", 汉语普通话,2018
288,内在美,宋贤旭,"徐玄振,李民基,李多喜,安宰贤,文知茵",7.8,https://movie.douban.com/subject/30269039/, 韩国,"剧情,爱情", 韩语,2018
289,镇魂,"周远舟,谢毅航","白宇,朱一龙,辛鹏,高雨儿,李砚",6.4,https://movie.douban.com/subject/26979097/,,,,[]
290,我的ID是江南美人,崔成范,"林秀香,车银优,赵宇丽,郭东延,朴成根",7.5,https://movie.douban.com/subject/30232208/, 韩国,"剧情,爱情", 韩语,2018
291,忽而今夏,吕赢,"白宇,卜冠今,吕鹏,张书维,杨玥",8.2,https://movie.douban.com/subject/27041389/, 中国大陆,剧情, 汉语普通话,2018
292,和平饭店,"李骏,白涛","陈数,雷佳音,李光洁,陶慧,张一龙",7.9,https://movie.douban.com/subject/26828285/, 中国大陆,"剧情,悬疑", 汉语普通话,2018
293,行骗天下JP,"田中亮,金井纮","长泽雅美,东出昌大,小日向文世,江口洋介,吉濑美智子",8.4,https://movie.douban.com/subject/27605548/, 日本,"剧情,喜剧", 日语,2018
294,我们无法成为野兽,水田伸生,"新垣结衣,松田龙平,田中圭,黑木华,菊地凛子",7.7,https://movie.douban.com/subject/30290917/, 日本,爱情, 日语,2018
295,情色小说家,三木康一郎,"竹财辉之助,猪塚健太,七海奈奈,富永勇也,黑崎澪音",8.2,https://movie.douban.com/subject/30271241/, 日本,"剧情,同性", 日语,2018
296,实习医生格蕾 第十五季,凯文·麦克基德,"艾伦·旁派,贾斯汀·钱伯斯,钱德拉·威尔森,小詹姆斯·皮肯斯,凯文·麦克基德",9.1,https://movie.douban.com/subject/28086682/, 美国,"剧情,爱情", 英语,2018
297,人生删除事务所,"泷本智行,常广丈太","山田孝之,菅田将晖,麻生久美子,桥本爱,野田洋次郎",8.5,https://movie.douban.com/subject/30232260/, 日本,"剧情,犯罪", 日语,2018
298,经常请吃饭的漂亮姐姐,安畔锡,"孙艺珍,丁海寅,李珠英,吴龙,魏河俊",7.7,https://movie.douban.com/subject/27663984/, 韩国,"剧情,爱情", 韩语,2018
299,结爱·千岁大人的初恋,"陈正道,许肇任","宋茜,黄景瑜,徐开骋,李燊,江奇霖",7.1,https://movie.douban.com/subject/27107131/, 中国大陆,"爱情,奇幻", 汉语普通话,2018
300,火星生活,李政孝,"郑京浩,朴圣雄,高雅星,吴代焕,卢宗贤",9,https://movie.douban.com/subject/27622822/, 韩国,"科幻,悬疑,犯罪", 韩语,2018
301,我的大叔,金元锡,"李知恩,李善均,高斗心,宋清晨,张基龙",9.4,https://movie.douban.com/subject/27602137/, 韩国,剧情, 韩语,2018
302,西部世界 第二季,"理查德·J·刘易斯,文森佐·纳塔利,丽莎·乔·诺兰,克雷格·卓贝,塔里克·萨利赫,妮可·卡索,乌塔·布里兹维茨,斯蒂芬·威廉姆斯,弗雷德·托耶","埃文·蕾切尔·伍德,坦迪·牛顿,詹姆斯·麦斯登,吉米·辛普森,妲露拉·莱莉",8.9,https://movie.douban.com/subject/26887174/, 美国,"科幻,西部", 英语,2018
303,贴身保镖,"托马斯·文森特,约翰·史翠兰","理查德·麦登,凯莉·霍威,苏菲·兰朵,维森特·富兰克林,阿什·坦顿",8.5,https://movie.douban.com/subject/27163287/, 英国,"剧情,惊悚,犯罪", 英语,2018
304,我们这一天 第三季,"肯·奥林,克里斯·科赫,丽贝卡·爱舍","米洛·文堤米利亚,曼迪·摩尔,斯特林·K·布朗,苏珊·卡莱布·沃森,克丽丝·梅斯",9.5,https://movie.douban.com/subject/26958599/, 美国,"剧情,喜剧,爱情", 英语,2018
305,了不起的麦瑟尔夫人 第二季,埃米·谢尔曼-帕拉迪诺,"瑞秋·布罗斯纳安,迈克尔·泽根,艾利克斯·布诺斯町,托尼·夏尔赫布,玛琳·辛科",8.6,https://movie.douban.com/subject/27016555/, 美国,"剧情,喜剧", 英语,2018
306,如懿传,"汪俊,程源海","周迅,霍建华,张钧甯,李纯,辛芷蕾",7.4,https://movie.douban.com/subject/25812730/, 中国大陆,"剧情,历史,古装", 汉语普通话,2018
307,内在美,宋贤旭,"徐玄振,李民基,李多喜,安宰贤,文知茵",7.8,https://movie.douban.com/subject/30269039/, 韩国,"剧情,爱情", 韩语,2018
308,镇魂,"周远舟,谢毅航","白宇,朱一龙,辛鹏,高雨儿,李砚",6.4,https://movie.douban.com/subject/26979097/,,,,[]
309,我的ID是江南美人,崔成范,"林秀香,车银优,赵宇丽,郭东延,朴成根",7.5,https://movie.douban.com/subject/30232208/, 韩国,"剧情,爱情", 韩语,2018
310,忽而今夏,吕赢,"白宇,卜冠今,吕鹏,张书维,杨玥",8.2,https://movie.douban.com/subject/27041389/, 中国大陆,剧情, 汉语普通话,2018
311,和平饭店,"李骏,白涛","陈数,雷佳音,李光洁,陶慧,张一龙",7.9,https://movie.douban.com/subject/26828285/, 中国大陆,"剧情,悬疑", 汉语普通话,2018
312,行骗天下JP,"田中亮,金井纮","长泽雅美,东出昌大,小日向文世,江口洋介,吉濑美智子",8.4,https://movie.douban.com/subject/27605548/, 日本,"剧情,喜剧", 日语,2018
313,我们无法成为野兽,水田伸生,"新垣结衣,松田龙平,田中圭,黑木华,菊地凛子",7.7,https://movie.douban.com/subject/30290917/, 日本,爱情, 日语,2018
314,情色小说家,三木康一郎,"竹财辉之助,猪塚健太,七海奈奈,富永勇也,黑崎澪音",8.2,https://movie.douban.com/subject/30271241/, 日本,"剧情,同性", 日语,2018
315,实习医生格蕾 第十五季,凯文·麦克基德,"艾伦·旁派,贾斯汀·钱伯斯,钱德拉·威尔森,小詹姆斯·皮肯斯,凯文·麦克基德",9.1,https://movie.douban.com/subject/28086682/, 美国,"剧情,爱情", 英语,2018
316,人生删除事务所,"泷本智行,常广丈太","山田孝之,菅田将晖,麻生久美子,桥本爱,野田洋次郎",8.5,https://movie.douban.com/subject/30232260/, 日本,"剧情,犯罪", 日语,2018
317,经常请吃饭的漂亮姐姐,安畔锡,"孙艺珍,丁海寅,李珠英,吴龙,魏河俊",7.7,https://movie.douban.com/subject/27663984/, 韩国,"剧情,爱情", 韩语,2018
318,结爱·千岁大人的初恋,"陈正道,许肇任","宋茜,黄景瑜,徐开骋,李燊,江奇霖",7.1,https://movie.douban.com/subject/27107131/, 中国大陆,"爱情,奇幻", 汉语普通话,2018
319,火星生活,李政孝,"郑京浩,朴圣雄,高雅星,吴代焕,卢宗贤",9,https://movie.douban.com/subject/27622822/, 韩国,"科幻,悬疑,犯罪", 韩语,2018
320,无耻之徒(美版) 第九季,"马克·米罗,伊恩·B·麦克唐纳,约翰·威尔斯","威廉姆·H·梅西,埃米·罗森,伊森·卡特科斯基,珊诺拉·汉普顿,杰瑞米·艾伦·怀特",9.7,https://movie.douban.com/subject/27194302/, 美国,"剧情,喜剧", 英语,2018
321,西部世界 第二季,"理查德·J·刘易斯,文森佐·纳塔利,丽莎·乔·诺兰,克雷格·卓贝,塔里克·萨利赫,妮可·卡索,乌塔·布里兹维茨,斯蒂芬·威廉姆斯,弗雷德·托耶","埃文·蕾切尔·伍德,坦迪·牛顿,詹姆斯·麦斯登,吉米·辛普森,妲露拉·莱莉",8.9,https://movie.douban.com/subject/26887174/, 美国,"科幻,西部", 英语,2018
322,贴身保镖,"托马斯·文森特,约翰·史翠兰","理查德·麦登,凯莉·霍威,苏菲·兰朵,维森特·富兰克林,阿什·坦顿",8.5,https://movie.douban.com/subject/27163287/, 英国,"剧情,惊悚,犯罪", 英语,2018
323,我们这一天 第三季,"肯·奥林,克里斯·科赫,丽贝卡·爱舍","米洛·文堤米利亚,曼迪·摩尔,斯特林·K·布朗,苏珊·卡莱布·沃森,克丽丝·梅斯",9.5,https://movie.douban.com/subject/26958599/, 美国,"剧情,喜剧,爱情", 英语,2018
324,了不起的麦瑟尔夫人 第二季,埃米·谢尔曼-帕拉迪诺,"瑞秋·布罗斯纳安,迈克尔·泽根,艾利克斯·布诺斯町,托尼·夏尔赫布,玛琳·辛科",8.6,https://movie.douban.com/subject/27016555/, 美国,"剧情,喜剧", 英语,2018
325,如懿传,"汪俊,程源海","周迅,霍建华,张钧甯,李纯,辛芷蕾",7.4,https://movie.douban.com/subject/25812730/, 中国大陆,"剧情,历史,古装", 汉语普通话,2018
326,内在美,宋贤旭,"徐玄振,李民基,李多喜,安宰贤,文知茵",7.8,https://movie.douban.com/subject/30269039/, 韩国,"剧情,爱情", 韩语,2018
327,镇魂,"周远舟,谢毅航","白宇,朱一龙,辛鹏,高雨儿,李砚",6.4,https://movie.douban.com/subject/26979097/,,,,[]
328,我的ID是江南美人,崔成范,"林秀香,车银优,赵宇丽,郭东延,朴成根",7.5,https://movie.douban.com/subject/30232208/, 韩国,"剧情,爱情", 韩语,2018
329,忽而今夏,吕赢,"白宇,卜冠今,吕鹏,张书维,杨玥",8.2,https://movie.douban.com/subject/27041389/, 中国大陆,剧情, 汉语普通话,2018
330,和平饭店,"李骏,白涛","陈数,雷佳音,李光洁,陶慧,张一龙",7.9,https://movie.douban.com/subject/26828285/, 中国大陆,"剧情,悬疑", 汉语普通话,2018
331,行骗天下JP,"田中亮,金井纮","长泽雅美,东出昌大,小日向文世,江口洋介,吉濑美智子",8.4,https://movie.douban.com/subject/27605548/, 日本,"剧情,喜剧", 日语,2018
332,我们无法成为野兽,水田伸生,"新垣结衣,松田龙平,田中圭,黑木华,菊地凛子",7.7,https://movie.douban.com/subject/30290917/, 日本,爱情, 日语,2018
333,情色小说家,三木康一郎,"竹财辉之助,猪塚健太,七海奈奈,富永勇也,黑崎澪音",8.2,https://movie.douban.com/subject/30271241/, 日本,"剧情,同性", 日语,2018
334,实习医生格蕾 第十五季,凯文·麦克基德,"艾伦·旁派,贾斯汀·钱伯斯,钱德拉·威尔森,小詹姆斯·皮肯斯,凯文·麦克基德",9.1,https://movie.douban.com/subject/28086682/, 美国,"剧情,爱情", 英语,2018
335,人生删除事务所,"泷本智行,常广丈太","山田孝之,菅田将晖,麻生久美子,桥本爱,野田洋次郎",8.5,https://movie.douban.com/subject/30232260/, 日本,"剧情,犯罪", 日语,2018
336,经常请吃饭的漂亮姐姐,安畔锡,"孙艺珍,丁海寅,李珠英,吴龙,魏河俊",7.7,https://movie.douban.com/subject/27663984/, 韩国,"剧情,爱情", 韩语,2018
337,结爱·千岁大人的初恋,"陈正道,许肇任","宋茜,黄景瑜,徐开骋,李燊,江奇霖",7.1,https://movie.douban.com/subject/27107131/, 中国大陆,"爱情,奇幻", 汉语普通话,2018
338,火星生活,李政孝,"郑京浩,朴圣雄,高雅星,吴代焕,卢宗贤",9,https://movie.douban.com/subject/27622822/, 韩国,"科幻,悬疑,犯罪", 韩语,2018
339,无耻之徒(美版) 第九季,"马克·米罗,伊恩·B·麦克唐纳,约翰·威尔斯","威廉姆·H·梅西,埃米·罗森,伊森·卡特科斯基,珊诺拉·汉普顿,杰瑞米·艾伦·怀特",9.7,https://movie.douban.com/subject/27194302/, 美国,"剧情,喜剧", 英语,2018
340,傲骨之战 第二季,"吉姆·麦凯,小詹姆斯·惠特摩","克里斯汀·芭伦斯基,库什·珍宝,露丝·莱斯利,萨拉·斯蒂尔,贾斯汀·巴萨",9.5,https://movie.douban.com/subject/26997533/, 美国,剧情, 英语,2018
341,贴身保镖,"托马斯·文森特,约翰·史翠兰","理查德·麦登,凯莉·霍威,苏菲·兰朵,维森特·富兰克林,阿什·坦顿",8.5,https://movie.douban.com/subject/27163287/, 英国,"剧情,惊悚,犯罪", 英语,2018
342,我们这一天 第三季,"肯·奥林,克里斯·科赫,丽贝卡·爱舍","米洛·文堤米利亚,曼迪·摩尔,斯特林·K·布朗,苏珊·卡莱布·沃森,克丽丝·梅斯",9.5,https://movie.douban.com/subject/26958599/, 美国,"剧情,喜剧,爱情", 英语,2018
343,了不起的麦瑟尔夫人 第二季,埃米·谢尔曼-帕拉迪诺,"瑞秋·布罗斯纳安,迈克尔·泽根,艾利克斯·布诺斯町,托尼·夏尔赫布,玛琳·辛科",8.6,https://movie.douban.com/subject/27016555/, 美国,"剧情,喜剧", 英语,2018
344,如懿传,"汪俊,程源海","周迅,霍建华,张钧甯,李纯,辛芷蕾",7.4,https://movie.douban.com/subject/25812730/, 中国大陆,"剧情,历史,古装", 汉语普通话,2018
345,内在美,宋贤旭,"徐玄振,李民基,李多喜,安宰贤,文知茵",7.8,https://movie.douban.com/subject/30269039/, 韩国,"剧情,爱情", 韩语,2018
346,镇魂,"周远舟,谢毅航","白宇,朱一龙,辛鹏,高雨儿,李砚",6.4,https://movie.douban.com/subject/26979097/,,,,[]
347,我的ID是江南美人,崔成范,"林秀香,车银优,赵宇丽,郭东延,朴成根",7.5,https://movie.douban.com/subject/30232208/, 韩国,"剧情,爱情", 韩语,2018
348,忽而今夏,吕赢,"白宇,卜冠今,吕鹏,张书维,杨玥",8.2,https://movie.douban.com/subject/27041389/, 中国大陆,剧情, 汉语普通话,2018
349,和平饭店,"李骏,白涛","陈数,雷佳音,李光洁,陶慧,张一龙",7.9,https://movie.douban.com/subject/26828285/, 中国大陆,"剧情,悬疑", 汉语普通话,2018
350,行骗天下JP,"田中亮,金井纮","长泽雅美,东出昌大,小日向文世,江口洋介,吉濑美智子",8.4,https://movie.douban.com/subject/27605548/, 日本,"剧情,喜剧", 日语,2018
351,我们无法成为野兽,水田伸生,"新垣结衣,松田龙平,田中圭,黑木华,菊地凛子",7.7,https://movie.douban.com/subject/30290917/, 日本,爱情, 日语,2018
352,情色小说家,三木康一郎,"竹财辉之助,猪塚健太,七海奈奈,富永勇也,黑崎澪音",8.2,https://movie.douban.com/subject/30271241/, 日本,"剧情,同性", 日语,2018
353,实习医生格蕾 第十五季,凯文·麦克基德,"艾伦·旁派,贾斯汀·钱伯斯,钱德拉·威尔森,小詹姆斯·皮肯斯,凯文·麦克基德",9.1,https://movie.douban.com/subject/28086682/, 美国,"剧情,爱情", 英语,2018
354,人生删除事务所,"泷本智行,常广丈太","山田孝之,菅田将晖,麻生久美子,桥本爱,野田洋次郎",8.5,https://movie.douban.com/subject/30232260/, 日本,"剧情,犯罪", 日语,2018
355,经常请吃饭的漂亮姐姐,安畔锡,"孙艺珍,丁海寅,李珠英,吴龙,魏河俊",7.7,https://movie.douban.com/subject/27663984/, 韩国,"剧情,爱情", 韩语,2018
356,结爱·千岁大人的初恋,"陈正道,许肇任","宋茜,黄景瑜,徐开骋,李燊,江奇霖",7.1,https://movie.douban.com/subject/27107131/, 中国大陆,"爱情,奇幻", 汉语普通话,2018
357,火星生活,李政孝,"郑京浩,朴圣雄,高雅星,吴代焕,卢宗贤",9,https://movie.douban.com/subject/27622822/, 韩国,"科幻,悬疑,犯罪", 韩语,2018
358,无耻之徒(美版) 第九季,"马克·米罗,伊恩·B·麦克唐纳,约翰·威尔斯","威廉姆·H·梅西,埃米·罗森,伊森·卡特科斯基,珊诺拉·汉普顿,杰瑞米·艾伦·怀特",9.7,https://movie.douban.com/subject/27194302/, 美国,"剧情,喜剧", 英语,2018
359,傲骨之战 第二季,"吉姆·麦凯,小詹姆斯·惠特摩","克里斯汀·芭伦斯基,库什·珍宝,露丝·莱斯利,萨拉·斯蒂尔,贾斯汀·巴萨",9.5,https://movie.douban.com/subject/26997533/, 美国,剧情, 英语,2018
360,少年犯 第一季,彼得·福特,"亚历克斯·墨菲,克里斯·瓦利,詹妮弗·巴里,希拉里·罗斯,多米尼克·麦克海尔",9.1,https://movie.douban.com/subject/30145148/, 英国 / 爱尔兰,喜剧, 英语,2018
361,我们这一天 第三季,"肯·奥林,克里斯·科赫,丽贝卡·爱舍","米洛·文堤米利亚,曼迪·摩尔,斯特林·K·布朗,苏珊·卡莱布·沃森,克丽丝·梅斯",9.5,https://movie.douban.com/subject/26958599/, 美国,"剧情,喜剧,爱情", 英语,2018
362,了不起的麦瑟尔夫人 第二季,埃米·谢尔曼-帕拉迪诺,"瑞秋·布罗斯纳安,迈克尔·泽根,艾利克斯·布诺斯町,托尼·夏尔赫布,玛琳·辛科",8.6,https://movie.douban.com/subject/27016555/, 美国,"剧情,喜剧", 英语,2018
363,如懿传,"汪俊,程源海","周迅,霍建华,张钧甯,李纯,辛芷蕾",7.4,https://movie.douban.com/subject/25812730/, 中国大陆,"剧情,历史,古装", 汉语普通话,2018
364,内在美,宋贤旭,"徐玄振,李民基,李多喜,安宰贤,文知茵",7.8,https://movie.douban.com/subject/30269039/, 韩国,"剧情,爱情", 韩语,2018
365,镇魂,"周远舟,谢毅航","白宇,朱一龙,辛鹏,高雨儿,李砚",6.4,https://movie.douban.com/subject/26979097/,,,,[]
366,我的ID是江南美人,崔成范,"林秀香,车银优,赵宇丽,郭东延,朴成根",7.5,https://movie.douban.com/subject/30232208/, 韩国,"剧情,爱情", 韩语,2018
367,忽而今夏,吕赢,"白宇,卜冠今,吕鹏,张书维,杨玥",8.2,https://movie.douban.com/subject/27041389/, 中国大陆,剧情, 汉语普通话,2018
368,和平饭店,"李骏,白涛","陈数,雷佳音,李光洁,陶慧,张一龙",7.9,https://movie.douban.com/subject/26828285/, 中国大陆,"剧情,悬疑", 汉语普通话,2018
369,行骗天下JP,"田中亮,金井纮","长泽雅美,东出昌大,小日向文世,江口洋介,吉濑美智子",8.4,https://movie.douban.com/subject/27605548/, 日本,"剧情,喜剧", 日语,2018
370,我们无法成为野兽,水田伸生,"新垣结衣,松田龙平,田中圭,黑木华,菊地凛子",7.7,https://movie.douban.com/subject/30290917/, 日本,爱情, 日语,2018
371,情色小说家,三木康一郎,"竹财辉之助,猪塚健太,七海奈奈,富永勇也,黑崎澪音",8.2,https://movie.douban.com/subject/30271241/, 日本,"剧情,同性", 日语,2018
372,实习医生格蕾 第十五季,凯文·麦克基德,"艾伦·旁派,贾斯汀·钱伯斯,钱德拉·威尔森,小詹姆斯·皮肯斯,凯文·麦克基德",9.1,https://movie.douban.com/subject/28086682/, 美国,"剧情,爱情", 英语,2018
373,人生删除事务所,"泷本智行,常广丈太","山田孝之,菅田将晖,麻生久美子,桥本爱,野田洋次郎",8.5,https://movie.douban.com/subject/30232260/, 日本,"剧情,犯罪", 日语,2018
374,经常请吃饭的漂亮姐姐,安畔锡,"孙艺珍,丁海寅,李珠英,吴龙,魏河俊",7.7,https://movie.douban.com/subject/27663984/, 韩国,"剧情,爱情", 韩语,2018
375,结爱·千岁大人的初恋,"陈正道,许肇任","宋茜,黄景瑜,徐开骋,李燊,江奇霖",7.1,https://movie.douban.com/subject/27107131/, 中国大陆,"爱情,奇幻", 汉语普通话,2018
376,火星生活,李政孝,"郑京浩,朴圣雄,高雅星,吴代焕,卢宗贤",9,https://movie.douban.com/subject/27622822/, 韩国,"科幻,悬疑,犯罪", 韩语,2018
377,无耻之徒(美版) 第九季,"马克·米罗,伊恩·B·麦克唐纳,约翰·威尔斯","威廉姆·H·梅西,埃米·罗森,伊森·卡特科斯基,珊诺拉·汉普顿,杰瑞米·艾伦·怀特",9.7,https://movie.douban.com/subject/27194302/, 美国,"剧情,喜剧", 英语,2018
378,傲骨之战 第二季,"吉姆·麦凯,小詹姆斯·惠特摩","克里斯汀·芭伦斯基,库什·珍宝,露丝·莱斯利,萨拉·斯蒂尔,贾斯汀·巴萨",9.5,https://movie.douban.com/subject/26997533/, 美国,剧情, 英语,2018
379,少年犯 第一季,彼得·福特,"亚历克斯·墨菲,克里斯·瓦利,詹妮弗·巴里,希拉里·罗斯,多米尼克·麦克海尔",9.1,https://movie.douban.com/subject/30145148/, 英国 / 爱尔兰,喜剧, 英语,2018
380,天坑鹰猎,"成志超,戴小哲,田少波","王俊凯,文淇,蒋依依,叶筱玮,郑好",7.6,https://movie.douban.com/subject/27119802/, 中国大陆,"剧情,悬疑,冒险", 汉语普通话,2018
381,了不起的麦瑟尔夫人 第二季,埃米·谢尔曼-帕拉迪诺,"瑞秋·布罗斯纳安,迈克尔·泽根,艾利克斯·布诺斯町,托尼·夏尔赫布,玛琳·辛科",8.6,https://movie.douban.com/subject/27016555/, 美国,"剧情,喜剧", 英语,2018
382,如懿传,"汪俊,程源海","周迅,霍建华,张钧甯,李纯,辛芷蕾",7.4,https://movie.douban.com/subject/25812730/, 中国大陆,"剧情,历史,古装", 汉语普通话,2018
383,内在美,宋贤旭,"徐玄振,李民基,李多喜,安宰贤,文知茵",7.8,https://movie.douban.com/subject/30269039/, 韩国,"剧情,爱情", 韩语,2018
384,镇魂,"周远舟,谢毅航","白宇,朱一龙,辛鹏,高雨儿,李砚",6.4,https://movie.douban.com/subject/26979097/,,,,[]
385,我的ID是江南美人,崔成范,"林秀香,车银优,赵宇丽,郭东延,朴成根",7.5,https://movie.douban.com/subject/30232208/, 韩国,"剧情,爱情", 韩语,2018
386,忽而今夏,吕赢,"白宇,卜冠今,吕鹏,张书维,杨玥",8.2,https://movie.douban.com/subject/27041389/, 中国大陆,剧情, 汉语普通话,2018
387,和平饭店,"李骏,白涛","陈数,雷佳音,李光洁,陶慧,张一龙",7.9,https://movie.douban.com/subject/26828285/, 中国大陆,"剧情,悬疑", 汉语普通话,2018
388,行骗天下JP,"田中亮,金井纮","长泽雅美,东出昌大,小日向文世,江口洋介,吉濑美智子",8.4,https://movie.douban.com/subject/27605548/, 日本,"剧情,喜剧", 日语,2018
